ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,dist,angle
86.3364877,-2.6847463,0.5240,0.6012,-0.0761,15.748,0.245,4.4,9.642E-01,14.410,0.267,4.1,1.953E-01,1,0,0000,BB,10,57089.72878449,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12.724873,50.176587
86.3370738,-2.6857288,0.9387,1.1464,-0.3366,16.270,0.381,2.8,7.712E-01,15.051,0.470,2.3,9.484E-01,1,0,0000,CC,10,56922.37808759,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,12.744504,68.782745
86.3335341,-2.6905537,0.8293,0.9795,-0.4367,16.774,null,-1.2,1.046E+00,14.516,0.340,3.2,8.744E-01,1,0,0000,UB,10,59110.95413411,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12.785493,183.804309
86.3321280,-2.6838588,0.9721,1.2273,-0.1267,15.565,null,1.6,1.099E+00,14.471,0.366,3.0,8.801E-01,1,0,0000,UC,10,58174.17750091,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12.789026,332.503024
86.3366210,-2.6848314,1.2163,1.2107,0.3148,16.421,0.397,2.7,7.725E-01,15.455,null,-0.5,4.463E-01,1,0,0000,CU,10,59111.54217975,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12.908221,52.584319
86.3325253,-2.6903989,2.2853,2.4305,0.5044,15.344,null,1.2,3.833E-01,15.401,null,-1.2,8.134E-01,1,0,0000,UU,0,59269.54006940,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12.995208,200.147199
86.3373891,-2.6861985,0.8564,1.0448,-0.1965,16.046,0.265,4.1,6.547E-01,15.214,null,0.0,3.328E-01,1,0,0000,BU,10,58537.22221792,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13.338299,77.348404
86.3314639,-2.6840979,0.6676,0.6765,0.2186,16.153,0.330,3.3,9.021E-01,14.103,0.339,3.2,6.505E-01,1,0,0000,BB,10,59842.52721686,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13.366984,321.654785
86.3371088,-2.6853294,0.9625,1.0860,-0.3904,16.127,0.296,3.7,6.460E-01,15.467,null,-0.3,9.780E-01,1,0,0000,BU,10,57648.69677620,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,13.444695,63.256169
86.3316656,-2.6901017,1.0256,1.1222,-0.1241,16.208,0.393,2.8,1.092E+00,14.991,null,0.7,1.048E+00,1,0,0000,CU,10,58380.35462899,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13.459073,214.212201
86.3371735,-2.6854286,1.1488,1.3222,-0.4065,16.716,0.462,2.4,8.328E-01,14.740,null,1.8,6.787E-01,1,0,0000,CU,10,59111.08490999,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,13.498414,65.054564
86.3374471,-2.6861814,0.6537,0.9298,-0.2115,15.980,0.290,3.7,6.221E-01,14.491,0.383,2.8,5.866E-01,1,0,0000,BC,10,57648.63119698,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13.555296,77.287609
86.3371385,-2.6853184,0.6135,0.6444,-0.2694,15.820,0.206,5.3,1.021E+00,14.333,null,2.0,5.532E-01,1,0,0000,BU,10,57649.22077352,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,13.557899,63.309830
86.3373981,-2.6859825,0.6576,0.9626,-0.2022,16.012,0.307,3.5,9.333E-01,15.451,0.531,2.0,6.915E-01,1,0,0000,BC,10,58170.51268637,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13.561037,74.171114
86.3304185,-2.6887715,0.6341,0.7395,-0.2917,15.782,0.277,3.9,5.879E-01,15.354,null,-2.4,4.492E-01,1,0,0000,BU,5,59475.92601443,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13.618630,242.248172
86.3301811,-2.6882210,1.1452,1.1610,-0.3251,16.642,0.455,2.4,5.016E-01,14.754,null,1.8,4.529E-01,1,0,0000,CU,10,59842.59292315,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13.622280,251.334903
86.3345262,-2.6832956,0.4069,0.5079,-0.1477,15.008,0.137,7.9,9.875E-01,14.759,null,1.1,8.865E-01,1,0,0000,BU,10,57648.82768002,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,13.645544,11.495078
86.3370121,-2.6849787,0.7180,0.7567,-0.1463,15.898,0.241,4.5,3.640E-01,15.264,0.483,2.2,5.366E-01,1,0,0000,BC,10,59839.59297138,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,13.762320,57.903010
86.3346401,-2.6832867,0.2397,0.2816,-0.0640,14.689,0.085,12.8,1.937E+00,14.558,0.317,3.4,1.250E+00,1,0,0000,AB,10,59842.52721686,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,13.764234,13.139511
86.3372296,-2.6853429,1.1745,1.2986,-0.4153,16.339,0.346,3.1,4.473E-01,15.288,null,0.1,4.847E-01,1,0,0000,BU,10,57813.05879581,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,13.812824,64.247114
86.3374037,-2.6857312,0.5497,0.5292,-0.1957,15.537,0.157,6.9,9.029E-01,15.581,null,0.0,4.731E-01,1,0,0000,BU,10,57284.66572873,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,13.854202,70.591962
86.3347305,-2.6832636,0.3417,0.3424,-0.1731,14.543,0.124,8.8,1.887E+00,14.382,0.236,4.6,6.169E-01,1,0,0000,BB,10,59633.41242328,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,13.922298,14.364627
86.3343667,-2.6831857,0.2266,0.2282,-0.0984,14.523,0.084,12.9,9.897E-01,14.510,0.239,4.5,6.932E-01,1,0,0000,AB,10,56922.11500744,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,13.933693,8.858705
86.3376300,-2.6866462,1.1809,1.8165,-0.5091,16.463,null,1.3,1.188E+00,15.001,0.539,2.0,4.229E-01,1,0,0000,UC,10,58901.77818928,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13.942373,84.610051
86.3373142,-2.6854026,1.0940,1.2445,-0.8251,15.975,0.306,3.5,8.302E-01,15.456,null,-0.3,5.986E-01,1,0,0000,BU,10,57284.46899128,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,13.997242,65.580676
86.3372878,-2.6852947,0.5498,0.6187,-0.3133,15.713,0.192,5.7,9.157E-01,15.194,0.428,2.5,2.993E-01,1,0,0000,BC,10,58901.97428995,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,14.076871,63.981124
86.3349983,-2.6832962,0.3527,0.4638,-0.2120,14.744,0.132,8.2,1.108E+00,14.958,0.442,2.5,1.019E+00,1,0,0000,BC,10,59842.46252925,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,14.080428,18.282358
86.3374666,-2.6857003,0.6505,0.5857,-0.2345,15.701,0.193,5.6,9.298E-01,15.017,0.374,2.9,6.901E-01,1,0,0000,BC,10,56922.70700161,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,14.104536,70.471085
86.3344075,-2.6831437,0.3841,0.3142,-0.1654,14.795,0.103,10.6,1.401E+00,14.837,0.294,3.7,5.073E-01,1,0,0000,AB,10,57090.31988743,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,14.106208,9.352962
86.3346475,-2.6831882,0.2969,0.2847,-0.1088,14.790,0.091,11.9,9.167E-01,14.882,0.297,3.7,7.693E-01,1,0,0000,AB,10,56731.18921900,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,14.115706,12.917505
86.3344157,-2.6831404,0.3134,0.3482,0.0922,14.808,0.116,9.4,8.297E-01,14.631,null,1.9,7.164E-01,1,0,0000,BU,10,58902.03974174,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,14.122749,9.463169
86.3372037,-2.6851017,0.9031,0.8575,-0.2748,15.926,0.277,3.9,4.267E-01,15.433,null,-0.8,7.105E-01,1,0,0000,BU,10,56730.92588440,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,14.130177,60.909941
86.3373171,-2.6853036,0.8151,0.8086,-0.0958,16.076,null,1.5,1.611E+00,14.287,0.307,3.5,6.896E-01,1,0,0000,UB,10,58016.06878951,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,14.157700,64.284700
86.3373782,-2.6885870,0.7397,0.7542,-0.3039,15.899,0.271,4.0,1.763E+00,15.300,null,-0.1,4.330E-01,1,0,0000,BU,10,58744.04606127,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14.162881,113.631452
86.3318356,-2.6835798,0.7171,1.0916,-0.2737,15.868,0.358,3.0,8.511E-01,15.590,null,-0.2,7.112E-01,1,0,0000,CU,10,57813.64824531,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14.173197,330.606833
86.3315960,-2.6837177,0.9009,0.6650,-0.2442,15.493,0.273,4.0,5.246E-01,15.185,null,0.3,3.564E-01,1,0,0000,BU,10,58901.71273751,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14.198402,326.590964
86.3346472,-2.6831524,0.2769,0.2952,-0.1246,14.674,0.087,12.5,1.461E+00,14.441,null,1.6,1.210E+00,1,0,0000,AU,10,57284.53457042,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,14.241114,12.797361
86.3344324,-2.6831079,0.3111,0.4473,-0.1708,14.749,0.115,9.5,6.501E-01,14.412,0.278,3.9,3.667E-01,1,0,0000,BB,10,57649.08974238,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,14.248086,9.624024
86.3344743,-2.6831111,0.3591,0.3450,-0.1596,14.742,0.106,10.3,1.142E+00,14.691,0.323,3.4,5.903E-01,1,0,0000,AB,10,57648.63119698,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,14.262713,10.228539
86.3372901,-2.6851794,0.6613,0.7680,-0.3340,15.993,0.217,5.0,9.964E-01,15.269,null,0.9,3.548E-01,1,0,0000,BU,10,58171.10175623,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,14.271168,62.497964
86.3345711,-2.6831264,0.2912,0.2868,-0.1266,14.686,0.087,12.5,5.855E-01,14.763,null,1.2,4.932E-01,1,0,0000,AU,10,59839.26685925,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,14.274670,11.642934
86.3372520,-2.6851050,0.8212,0.9548,0.2418,16.427,0.337,3.2,1.064E+00,14.920,0.466,2.3,3.000E-01,1,0,0000,BC,10,59475.33784146,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,14.276495,61.290512
86.3344881,-2.6831044,0.4190,0.3340,0.1022,14.845,0.140,7.8,1.029E+00,14.589,0.266,4.1,4.580E-01,1,0,0000,BB,10,57648.76222811,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,14.295331,10.407111
86.3348599,-2.6831893,0.2831,0.3388,-0.1854,14.742,0.097,11.2,9.348E-01,15.419,0.422,2.6,4.473E-01,1,0,0000,AC,10,58171.23266060,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,14.302027,15.904857
86.3372650,-2.6851027,1.5993,1.6682,-0.4584,15.882,null,2.0,7.247E-01,15.335,null,0.3,2.028E-01,1,0,0000,UU,10,58537.68025337,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,14.321482,61.351300
86.3344859,-2.6830894,0.1947,0.2318,0.0209,14.300,0.086,12.6,1.188E+00,15.043,0.409,2.7,6.220E-01,1,0,0000,AC,10,58170.83994735,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,14.347024,10.337081
86.3344665,-2.6830838,0.4047,0.4311,-0.1545,14.805,0.163,6.7,1.190E+00,14.841,0.286,3.8,8.302E-01,1,0,0000,BB,10,58379.76569149,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,14.354520,10.048701
86.3347591,-2.6831434,0.3350,0.3075,-0.1452,14.761,0.100,10.9,1.314E+00,14.301,null,1.8,3.779E-01,1,0,0000,AU,10,57284.60014955,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,14.367007,14.333831
86.3351791,-2.6832699,0.1122,0.1270,-0.0632,13.696,0.047,23.2,4.944E+00,12.511,0.057,19.2,4.407E+00,2,0,0000,AA,10,58901.32028159,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,14.386292,20.623408
86.3345068,-2.6830811,0.3008,0.3554,-0.1011,14.938,0.141,7.7,1.133E+00,14.415,0.228,4.8,6.868E-01,1,0,0000,BB,10,58015.87243448,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,14.390069,10.610125
86.3374154,-2.6853409,0.6473,0.8478,-0.2766,15.961,0.277,3.9,1.082E+00,14.706,null,1.7,9.085E-01,1,0,0000,BU,10,58015.80685541,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,14.420527,65.374862
86.3336379,-2.6910142,0.9926,1.1222,-0.5110,15.891,0.353,3.1,5.032E-01,15.507,null,-0.2,7.978E-01,1,0,0000,BU,10,59111.41178590,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14.422945,181.887441
86.3377560,-2.6874616,0.7675,0.8715,-0.3092,16.144,0.306,3.6,7.089E-01,15.527,null,0.1,4.764E-01,1,0,0000,BU,10,57813.77927660,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14.425724,96.471000
86.3376895,-2.6861472,0.4918,0.5213,-0.1995,15.404,0.184,5.9,9.947E-01,15.022,null,1.1,7.241E-01,1,0,0000,BU,10,59633.28177433,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14.432881,77.572327
86.3374183,-2.6853352,0.6295,0.7533,0.0907,15.820,0.213,5.1,5.068E-01,15.241,null,0.6,5.812E-01,1,0,0000,BU,10,58170.97085182,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,14.438565,65.318083
86.3345350,-2.6830674,0.2558,0.3022,-0.1059,14.809,0.098,11.1,6.158E-01,14.480,0.235,4.6,9.603E-01,1,0,0000,AB,10,57813.32085821,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,14.457501,10.969156
86.3371038,-2.6847599,1.1951,1.2678,-0.3847,16.589,0.413,2.6,5.797E-01,14.783,null,1.8,7.058E-01,1,0,0000,CU,10,57813.45176218,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,14.468582,55.954058
86.3345855,-2.6830685,0.2720,0.3035,-0.0960,14.822,0.097,11.1,1.274E+00,14.283,0.192,5.7,8.558E-01,1,0,0000,AB,10,58016.33059617,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,14.489275,11.677148
86.3344356,-2.6830382,0.2843,0.2935,-0.1071,14.835,0.094,11.5,8.673E-01,14.685,0.288,3.8,5.103E-01,1,0,0000,AB,10,58170.38190931,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,14.497431,9.503073
86.3345046,-2.6830501,0.2309,0.2642,-0.0625,14.775,0.087,12.5,1.474E+00,14.340,0.190,5.7,4.209E-01,1,0,0000,AB,10,58901.45067580,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,14.498332,10.498191
86.3332985,-2.6910130,0.9483,1.5053,0.5074,16.581,null,-0.1,7.738E-01,14.427,0.361,3.0,4.720E-01,1,0,0000,UC,10,58744.30774037,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14.510203,186.710386
86.3344573,-2.6830313,0.2652,0.2863,-0.0386,14.885,0.095,11.5,8.659E-01,14.279,0.247,4.4,1.167E+00,1,0,0000,AB,10,57449.53561446,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,14.534996,9.790292
86.3345403,-2.6830452,0.2638,0.2571,-0.0990,14.633,0.082,13.3,1.378E+00,14.353,0.250,4.3,7.534E-01,1,0,0000,AB,10,57284.66572873,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,14.539588,10.982963
86.3344070,-2.6830214,0.3714,0.3602,-0.0692,14.784,0.141,7.7,1.677E+00,14.661,0.259,4.2,5.111E-01,1,0,0000,BB,10,58171.10188359,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,14.540528,9.064024
86.3345234,-2.6830396,0.2814,0.2926,-0.0913,14.710,0.094,11.5,7.143E-01,14.706,0.263,4.1,6.166E-01,1,0,0000,AB,10,58170.77462251,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,14.547939,10.732869
86.3344590,-2.6830155,0.3612,0.4060,-0.1621,15.053,0.127,8.5,1.257E+00,14.600,0.266,4.1,8.630E-01,1,0,0000,BB,10,57648.23810353,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,14.592088,9.775969
86.3372556,-2.6849328,0.5557,0.5853,-0.1190,15.783,0.185,5.9,1.250E+00,15.129,0.434,2.5,5.837E-01,1,0,0000,BC,10,58170.25100490,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,14.595541,59.180075
86.3345719,-2.6830340,0.2290,0.2488,-0.0589,14.623,0.078,13.8,1.099E+00,15.079,0.426,2.5,9.202E-01,1,0,0000,AC,10,59265.68338127,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,14.601188,11.390566
86.3372172,-2.6848656,1.3882,1.7510,-0.9110,16.119,0.536,2.0,8.447E-01,14.972,null,0.2,5.879E-01,1,0,0000,CU,10,58537.35312159,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,14.603556,58.087320
86.3344513,-2.6830091,0.2405,0.3040,-0.0670,14.775,0.106,10.3,9.415E-01,14.557,0.262,4.1,7.434E-01,1,0,0000,AB,10,58379.76581881,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,14.610125,9.653615
86.3344190,-2.6829997,0.3690,0.3301,-0.1230,14.814,0.118,9.2,7.098E-01,14.083,0.193,5.6,5.944E-01,1,0,0000,BB,10,57813.05879581,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,14.624502,9.182760
86.3345973,-2.6830321,0.2969,0.3119,-0.0897,14.886,0.101,10.7,1.105E+00,14.099,0.404,2.7,5.217E-01,1,0,0000,AC,5,59266.14052499,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,14.626199,11.736038
86.3344822,-2.6830086,0.2131,0.2347,-0.0987,14.521,0.072,15.0,1.062E+00,15.000,0.297,3.7,9.927E-01,1,0,0000,AB,10,59632.69398083,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,14.630941,10.081421
86.3345936,-2.6830283,0.3511,0.3987,-0.1515,15.163,0.117,9.3,1.337E+00,14.446,null,1.3,4.104E-01,1,0,0000,BU,10,58537.68025337,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,14.636895,11.674151
86.3346028,-2.6830277,0.2798,0.2844,-0.1068,14.806,0.091,12.0,1.029E+00,15.171,0.413,2.6,6.434E-01,1,0,0000,AC,10,57813.05892314,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,14.645740,11.799191
86.3344959,-2.6830063,0.2950,0.2973,-0.1311,14.763,0.094,11.5,7.932E-01,14.270,0.244,4.4,8.027E-01,1,0,0000,AB,10,58901.71273751,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,14.647793,10.265484
86.3344582,-2.6829974,0.3236,0.3547,-0.0871,14.862,0.105,10.4,8.725E-01,14.742,0.295,3.7,1.020E+00,1,0,0000,AB,10,59475.20706560,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,14.655820,9.721633
86.3345265,-2.6830092,0.2877,0.3073,-0.1049,14.943,0.097,11.2,8.131E-01,14.559,0.364,3.0,3.152E-01,1,0,0000,AC,10,56922.83854172,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,14.657544,10.696014
86.3345035,-2.6830043,0.2543,0.2632,-0.0903,14.740,0.083,13.1,9.577E-01,14.376,0.246,4.4,7.220E-01,1,0,0000,AB,10,57090.25418105,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,14.659770,10.365575
86.3346850,-2.6830406,0.2285,0.2489,-0.0826,14.520,0.086,12.7,1.401E+00,14.987,0.399,2.7,9.995E-01,1,0,0000,AC,10,57813.18982701,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,14.663770,12.966953
