ra,dec,sigra,sigdec,sigradec,source_id,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,dist,angle
86.4768573,-3.0665472,1.3541,1.2723,-0.3107,14457r073-003356,15.163,null,1.9,4.225E-01,15.072,null,1.3,7.031E-01,1,0,0000,UU,10,58902.56297376,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.619770,207.605735
86.4770980,-3.0449429,0.5266,0.5382,-0.2405,57925a083-002042,15.354,0.154,7.1,2.425E+00,14.985,null,1.2,9.327E-01,1,0,0000,BU,10,57090.84515663,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.644379,333.684947
86.4766106,-3.0451897,0.4426,0.4337,-0.2667,31986r181-001778,15.020,0.142,7.6,3.392E+00,14.804,null,0.9,9.201E-01,1,0,0000,BU,10,59475.59926579,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.668915,331.106615
86.4707135,-3.0527938,0.7635,0.8066,-0.2993,14427r096-003690,15.977,0.228,4.8,6.197E-01,15.539,null,-0.6,3.583E-01,1,0,0000,BU,10,58901.58183395,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.670674,284.396794
86.4706572,-3.0530158,1.6540,1.5612,-0.5027,86156a157-004891,16.801,0.503,2.2,6.957E-01,15.221,null,-0.9,7.316E-01,1,0,0000,CU,10,58015.93788615,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.675774,283.315214
86.4946200,-3.0553300,2.4762,2.2115,-1.1164,74960a163-005794,16.158,null,1.4,8.127E-01,15.310,null,0.2,7.339E-01,1,0,0000,UU,10,57649.35193201,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.676063,87.732881
86.4720948,-3.0495111,1.6057,1.8511,-0.2792,79973a029-003069,16.897,0.538,2.0,1.137E+00,15.270,null,0.6,9.000E-01,1,0,0000,CU,10,57813.51721411,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.680724,301.273736
86.4723298,-3.0491314,1.3418,1.2775,-0.5935,90905a072-004249,16.525,0.380,2.9,8.404E-01,15.560,null,-0.2,8.689E-01,1,0,0000,CU,10,58171.36356501,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.697848,303.381099
86.4922680,-3.0630102,0.7750,0.9479,-0.1180,14435r097-006600,16.030,0.336,3.2,5.323E-01,15.189,null,-0.9,8.807E-01,1,0,0000,BU,10,58901.84351375,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.703307,126.378035
86.4711820,-3.0513215,0.6816,0.7510,-0.1993,52805b191-003072,15.807,0.210,5.2,8.729E-01,15.352,null,-1.1,6.288E-01,1,0,0000,BU,10,56922.64129517,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.711357,291.694715
86.4740931,-3.0470085,0.4320,0.4600,-0.1463,31986r181-005688,15.399,0.144,7.6,2.933E+00,14.784,0.402,2.7,7.942E-01,1,0,0000,BC,10,59475.59926579,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.737730,316.422133
86.4761708,-3.0454177,0.6374,0.6930,-0.2110,74933b187-002313,15.813,0.215,5.1,9.794E-01,14.776,null,1.7,8.623E-01,1,0,0000,BU,10,57648.50029321,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.750468,328.773786
86.4711979,-3.0512414,0.9679,0.9696,-0.5468,90901a072-003524,16.145,0.275,3.9,1.140E+00,15.564,null,-1.4,9.562E-01,1,0,0000,BU,10,58171.23266060,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.765800,292.073144
86.4910066,-3.0644944,1.3597,1.8612,-0.7256,43234r180-007670,16.331,null,1.3,8.826E-01,15.050,0.537,2.0,8.301E-01,1,0,0000,UC,10,59842.78851464,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.783240,135.566405
86.4946064,-3.0546568,3.0542,3.0672,-1.2916,57910a107-007306,16.460,null,1.1,6.668E-01,15.469,null,-0.6,5.808E-01,1,0,0000,UU,10,57090.38546653,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.790226,84.560243
86.4787776,-3.0442206,0.4087,0.4059,-0.1452,86156a157-003182,15.216,0.125,8.7,4.152E+00,14.382,0.337,3.2,9.074E-01,1,0,0000,BB,10,58015.93788615,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.793397,342.306605
86.4908370,-3.0469580,0.5422,0.6199,-0.2135,14437r072-005836,15.497,0.167,6.5,2.040E+00,15.046,null,-0.5,7.033E-01,1,0,0000,BU,10,58901.90883817,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.795810,43.312043
86.4711695,-3.0603418,1.2904,1.1902,-0.5171,14439r097-004329,16.482,0.388,2.8,8.731E-01,15.520,null,-0.9,6.157E-01,1,0,0000,CU,10,58901.97428995,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.810763,248.136904
86.4717800,-3.0616400,2.4481,2.4974,-1.1772,90891a097-007136,16.294,null,1.6,5.701E-01,15.390,null,0.2,7.505E-01,1,0,0000,UU,10,58170.90539961,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.818510,241.381192
86.4710557,-3.0600561,0.9081,0.9794,-0.2991,97300a157-005361,16.238,0.286,3.8,9.647E-01,15.411,null,-0.8,5.918E-01,1,0,0000,BU,10,58380.61656294,862003101351019173,17.352,0.189,16.870,null,12.526,null,8.563,null,null,null,null,null,null,null,null,43.821418,249.584296
86.4713700,-3.0508000,1.2681,1.6463,-0.6692,86160a157-002847,15.732,null,2.0,8.136E-01,15.492,null,-1.4,2.995E-01,1,0,0000,UU,10,58016.06878951,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.822811,294.302981
86.4767458,-3.0450586,0.4820,0.5549,-0.1902,68857a077-005484,15.694,0.168,6.4,2.780E+00,15.205,0.487,2.2,9.389E-01,1,0,0000,BC,10,57449.40445609,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.852158,331.960583
86.4719297,-3.0496862,0.7035,0.6319,0.1608,31992r157-002038,15.554,0.245,4.4,1.706E+00,15.103,null,0.6,9.284E-01,1,0,0000,BU,10,59475.79536590,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.868932,300.167585
86.4905237,-3.0649745,1.4757,1.3656,-0.6562,52824a166-007508,16.229,0.459,2.4,4.446E-01,14.969,null,0.5,7.366E-01,1,0,0000,CU,10,56923.23316204,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.870509,138.767262
86.4945700,-3.0541500,1.8579,1.9347,-0.2305,36815r097-006430,16.531,null,1.0,5.798E-01,15.546,null,-1.9,5.758E-01,1,0,0000,UU,10,59633.34709877,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.871069,82.171304
86.4709764,-3.0517324,1.1782,1.1904,-0.5063,52793b191-003399,16.398,0.340,3.2,1.352E+00,15.370,null,-0.1,5.877E-01,1,0,0000,BU,10,56922.24667484,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.882224,289.542877
86.4713450,-3.0608075,0.8932,1.0032,-0.4287,14427r096-006738,16.165,0.270,4.0,9.019E-01,15.134,null,-0.2,9.556E-01,1,0,0000,BU,10,58901.58183395,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.886097,245.798160
86.4704700,-3.0536200,1.0689,1.1013,-0.6692,31970r181-004921,16.132,0.312,3.5,1.001E+00,15.450,null,-0.3,7.149E-01,1,0,0000,BU,10,59475.07641703,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.888502,280.348298
86.4739517,-3.0470839,0.6170,0.6704,-0.2152,57902a107-004305,15.794,0.201,5.4,1.442E+00,14.782,null,1.6,7.572E-01,1,0,0000,BU,10,57090.12276832,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.895003,315.697204
86.4892300,-3.0659714,0.4960,0.5747,-0.1691,31982r135-003696,16.701,null,-2.7,1.268E+00,13.805,0.234,4.6,9.056E-01,1,0,0000,UB,10,59475.46861735,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.897367,146.442636
86.4752518,-3.0459791,1.0425,1.0040,-0.3914,68877a077-006865,16.339,0.358,3.0,1.440E+00,15.274,0.409,2.7,8.591E-01,1,0,0000,CC,10,57450.05986597,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.906051,323.713282
86.4946900,-3.0555100,3.3976,3.1970,-0.7871,86150a182-006880,16.168,null,0.6,3.621E-01,15.223,null,-1.0,6.312E-01,1,0,0000,UU,10,58015.74153105,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.906789,88.590847
86.4733813,-3.0476720,0.8661,0.8783,-0.2477,31988r156-003789,16.076,0.271,4.0,1.390E+00,14.494,null,1.6,8.995E-01,1,0,0000,BU,10,59475.66459006,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.910962,311.850043
86.4946938,-3.0556299,1.6771,1.7836,-0.6091,68869a077-007535,16.913,0.521,2.1,8.816E-01,15.152,null,1.0,4.855E-01,1,0,0000,CU,10,57449.79767650,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.911949,89.154323
86.4703958,-3.0539999,0.9080,0.9116,-0.2601,68865a077-003086,16.224,0.326,3.3,1.307E+00,15.102,null,0.3,8.138E-01,1,0,0000,BU,10,57449.66664546,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.927319,278.530657
86.4718892,-3.0497182,0.8155,0.7886,-0.3174,74940a162-003350,16.016,0.254,4.3,7.657E-01,15.144,0.467,2.3,6.116E-01,1,0,0000,BC,10,57648.69677620,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.937252,299.942295
86.4705123,-3.0533201,0.7252,0.7887,-0.2984,03301r073-004378,16.002,0.288,3.8,8.029E-01,15.577,null,-1.5,4.689E-01,1,0,0000,BU,10,58537.68012605,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.946366,281.768758
86.4904764,-3.0650439,1.1961,1.1963,-0.4990,14453r072-004349,16.504,0.382,2.8,5.907E-01,15.418,null,-0.2,5.854E-01,1,0,0000,CU,10,58902.43207029,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.947296,139.148672
86.4782928,-3.0443395,0.8222,0.8922,-0.3990,25571r097-002517,15.875,0.269,4.0,9.359E-01,14.479,null,1.7,5.822E-01,1,0,0000,BU,10,59265.94480631,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.951765,339.971895
86.4915219,-3.0640372,12.5963,11.5381,-4.5417,52793b191-006214,16.790,null,0.3,9.585E-01,15.321,null,0.2,6.451E-01,1,0,0000,UU,10,56922.24667484,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.974529,132.339910
86.4769942,-3.0448877,0.4369,0.5012,-0.0808,03287r098-001445,15.536,0.153,7.1,3.161E+00,15.234,0.407,2.7,1.190E+00,1,0,0000,BC,10,58537.22221792,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.988615,333.364018
86.4902647,-3.0652488,1.0186,1.2317,-0.1298,68846a099-006621,16.195,null,1.9,7.113E-01,15.171,0.468,2.3,8.799E-01,1,0,0000,UC,10,57449.07668748,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.020177,140.526058
86.4752968,-3.0459060,0.6574,0.6006,-0.2058,09616r157-002074,15.546,0.181,6.0,9.463E-01,14.697,null,1.7,9.608E-01,1,0,0000,BU,10,58744.24241610,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.023366,324.085695
86.4711110,-3.0603574,1.2952,1.3843,-0.7018,90875a097-004109,16.585,0.411,2.6,1.062E+00,13.987,null,0.8,2.632E-01,1,0,0000,CU,10,58170.38178194,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.026859,248.170988
86.4709276,-3.0598755,0.6730,0.7167,-0.2858,74940a162-003391,15.692,0.212,5.1,1.224E+00,15.446,null,0.0,4.346E-01,1,0,0000,BU,10,57648.69677620,862003101351019173,17.352,0.189,16.870,null,12.526,null,8.563,null,null,null,null,null,null,null,null,44.032940,250.586215
86.4946201,-3.0541273,3.8183,3.7187,-1.7959,57929a082-006419,16.860,null,0.1,2.625E+00,14.907,null,1.0,1.356E+00,1,0,0000,UU,10,57090.97644211,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.060662,82.097931
86.4941059,-3.0596946,1.7882,1.6281,-0.4015,68862a101-007520,16.361,null,1.4,1.073E+00,14.663,null,1.8,1.220E+00,1,0,0000,UU,10,57449.60106625,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.071275,108.501049
86.4722371,-3.0490822,1.1387,1.0970,-0.1502,90875a097-002384,16.311,0.330,3.3,3.705E-01,15.421,null,-0.4,9.549E-01,1,0,0000,BU,10,58170.38178194,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.073586,303.335003
86.4716671,-3.0615873,1.0333,1.3143,-0.5884,63837b189-007360,16.548,0.432,2.5,6.021E-01,15.527,null,-1.4,8.751E-01,1,0,0000,CU,10,57284.86259348,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.085394,241.850291
86.4757575,-3.0455660,0.4934,0.4988,-0.1593,25677r073-002090,15.435,0.152,7.2,2.301E+00,14.855,null,1.5,6.276E-01,1,0,0000,BU,10,59269.40916583,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.091336,326.762683
86.4908920,-3.0647238,1.1279,1.2106,-0.2228,74960a161-002846,16.267,0.347,3.1,6.450E-01,15.051,null,0.6,5.437E-01,1,0,0000,BU,10,57649.35180465,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.093152,136.700007
86.4944200,-3.0530000,1.5987,1.8296,0.1215,68865a077-006380,16.257,null,1.8,1.595E+00,15.207,null,-0.9,6.648E-01,1,0,0000,UU,10,57449.66664546,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.098888,76.738949
86.4944162,-3.0529745,1.8485,1.5149,-0.7822,90879a097-004325,16.542,0.497,2.2,6.040E-01,15.017,null,0.7,1.046E+00,1,0,0000,CU,10,58170.51268637,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.106748,76.618807
86.4947500,-3.0557400,2.1846,2.2482,-1.1923,32000r157-007274,16.795,null,-1.7,1.546E+00,15.233,null,0.4,6.781E-01,1,0,0000,UU,10,59476.05679034,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.109912,89.672994
86.4759554,-3.0454324,0.4826,0.6139,-0.0426,46986a111-001925,15.722,0.179,6.1,1.092E+00,14.639,null,2.0,1.083E+00,1,0,0000,BU,10,56731.18921900,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.112036,327.878049
86.4718342,-3.0497149,1.4816,1.8865,-0.6119,97300a157-003038,16.138,null,1.4,8.609E-01,14.486,null,1.4,7.097E-01,1,0,0000,UU,10,58380.61656294,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.114599,299.827489
86.4947283,-3.0565814,2.2678,2.1976,-0.8559,63836a164-004975,16.621,null,0.6,1.119E+00,15.518,null,-1.8,9.249E-01,1,0,0000,UU,10,57284.79701431,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.118653,93.609184
86.4729578,-3.0480755,1.0540,1.0021,-0.4525,03303r097-003516,16.091,0.335,3.2,7.573E-01,14.134,null,1.6,4.308E-01,1,0,0000,BU,10,58537.74557784,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.125745,309.125117
86.4942986,-3.0524882,2.0281,1.6450,-0.2715,90889a072-005282,15.781,null,1.7,6.205E-01,15.556,null,-1.0,6.083E-01,1,0,0000,UU,10,58170.83994735,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.137402,74.280250
86.4716933,-3.0499466,1.1180,1.1366,-0.3715,52820a166-003140,16.319,0.388,2.8,8.537E-01,15.314,null,-0.4,8.503E-01,1,0,0000,CU,10,56923.10162197,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.149907,298.561346
86.4725097,-3.0486474,0.8410,1.2866,-0.2377,03317r074-002525,15.936,0.322,3.4,6.071E-01,15.558,null,-0.8,5.070E-01,1,0,0000,BU,10,58538.20361399,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.153657,305.731510
86.4752678,-3.0458813,0.5298,0.6334,-0.2938,09624r127-001761,15.434,0.203,5.3,2.042E+00,15.131,0.453,2.4,9.370E-01,1,0,0000,BC,10,58744.50409524,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.156546,324.043814
86.4709162,-3.0599465,0.7733,0.7341,-0.1840,63848a163-003661,15.758,0.210,5.2,1.042E+00,15.174,null,0.7,9.329E-01,1,0,0000,BU,10,57285.19048919,862003101351019173,17.352,0.189,16.870,null,12.526,null,8.563,null,null,null,null,null,null,null,null,44.157133,250.291092
86.4947665,-3.0558830,1.1637,1.1799,0.3875,86146a183-005085,16.090,null,1.8,1.688E+00,15.254,null,-2.4,5.802E-01,1,0,0000,UU,10,58015.61062764,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.169287,90.341230
86.4705164,-3.0530079,1.1407,1.3160,-0.4351,97284a159-004315,16.546,0.384,2.8,1.006E+00,15.566,null,-0.7,1.149E+00,1,0,0000,CU,10,58380.09294984,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.174966,283.199905
86.4945928,-3.0537401,7.9863,7.3994,-2.1080,63825b188-004871,16.759,null,-0.2,1.368E+00,14.415,null,0.4,7.011E-01,1,0,0000,UU,10,57284.46899128,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.177111,80.289446
86.4758785,-3.0454575,0.6959,0.7328,-0.3676,20856r155-002218,15.611,0.205,5.3,1.435E+00,14.661,null,1.1,3.307E-01,1,0,0000,BU,10,59111.80424076,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.183402,327.512128
86.4705901,-3.0526975,1.4609,1.6209,-0.4389,20842r180-005050,16.868,0.535,2.0,8.049E-01,14.632,null,1.6,8.656E-01,1,0,0000,CU,10,59111.34646160,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.187128,284.689181
86.4943600,-3.0526500,4.8578,4.7037,-2.0038,52805b191-006079,16.494,null,0.8,8.334E-01,15.490,null,-0.1,7.856E-01,1,0,0000,UU,10,56922.64129517,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.196409,75.084682
86.4748894,-3.0461519,0.6456,0.8153,-0.2570,14441r073-002298,16.156,0.282,3.9,7.506E-01,14.670,0.278,3.9,4.548E-01,1,0,0000,BB,10,58902.03974174,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.198396,321.874373
86.4711052,-3.0604731,2.4090,2.5915,-0.6851,03287r098-005713,16.434,null,1.4,1.142E+00,15.483,null,0.2,7.667E-01,1,0,0000,UU,10,58537.22221792,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.202712,247.679845
86.4917580,-3.0638687,1.0571,1.0481,-0.4351,36809r073-004086,16.505,0.383,2.8,1.829E+00,15.306,null,-1.7,8.925E-01,1,0,0000,CU,10,59633.15112538,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.205106,131.017700
86.4946100,-3.0578500,3.4289,3.4417,-0.2709,09628r156-005526,null,null,null,null,15.366,null,-1.1,5.534E-01,1,0,0000,XU,10,58744.63487106,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.219972,99.560233
86.4704169,-3.0582138,1.1260,1.0783,-0.3050,31992r157-004501,16.388,0.351,3.1,3.810E-01,15.289,null,-1.1,4.962E-01,1,0,0000,BU,10,59475.79536590,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.220366,258.714384
86.4771257,-3.0447394,0.5067,0.5502,-0.2372,09628r156-001657,15.475,0.163,6.6,2.017E+00,15.080,0.480,2.3,9.000E-01,1,0,0000,BC,10,58744.63487106,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.258854,334.220933
86.4702294,-3.0545824,0.8002,0.9061,-0.3134,09742r180-004434,16.085,0.269,4.0,4.944E-01,15.255,null,0.1,1.100E+00,1,0,0000,BU,10,58748.36408021,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.260661,275.730119
86.4947957,-3.0556654,1.1617,1.2194,-0.4728,86156a157-006075,16.539,0.388,2.8,6.567E-01,15.437,null,-1.5,9.195E-01,1,0,0000,CU,10,58015.93788615,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.276540,89.326685
86.4708545,-3.0598719,1.4377,1.7994,-0.2147,46986a111-003842,16.951,0.519,2.1,7.496E-01,15.314,null,0.5,5.230E-01,1,0,0000,CU,10,56731.18921900,862003101351019173,17.352,0.189,16.870,null,12.526,null,8.563,null,null,null,null,null,null,null,null,44.276589,250.715059
86.4802089,-3.0437201,0.4736,0.5293,-0.2591,43248r155-001790,15.245,0.195,5.6,1.863E+00,14.666,null,1.4,5.600E-01,1,0,0000,BU,10,59843.24502068,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.282777,349.375582
86.4702277,-3.0570845,4.3198,4.8591,-2.2755,20838r180-006445,16.808,null,-0.8,2.272E+00,14.903,null,0.3,5.784E-01,1,0,0000,UU,10,59111.21568578,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.283866,264.052652
86.4758039,-3.0661505,0.9725,0.8832,-0.3313,90887a097-007194,16.277,0.309,3.5,1.410E+00,14.975,0.487,2.2,4.224E-01,1,0,0000,BC,10,58170.77449514,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.291583,212.809911
